State,County,Fips,Year,FIRate ,NumberFIIndividuals ,ChildFIRate,NumberFIChildren,CostPerMeal 
PA,"Westmoreland County, Pennsylvania",42129,2019,10.40%,"36,690",13.90%,"9,080",$3.19 
PA,"Wyoming County, Pennsylvania",42131,2019,10.60%,"2,900",14.40%,770,$3.18 
PA,"York County, Pennsylvania",42133,2019,9.00%,"40,110",12.70%,"12,510",$3.27 
RI,"Bristol County, Rhode Island",44001,2019,7.60%,"3,680",9.00%,830,$4.92 
RI,"Kent County, Rhode Island",44003,2019,8.60%,"14,100",12.00%,"3,720",$3.51 
RI,"Newport County, Rhode Island",44005,2019,8.60%,"7,110",11.70%,"1,660",$3.83 
RI,"Providence County, Rhode Island",44007,2019,11.00%,"69,740",16.40%,"21,600",$3.53 
RI,"Washington County, Rhode Island",44009,2019,7.40%,"9,360",10.60%,"2,260",$3.98 
SC,"Abbeville County, South Carolina",45001,2019,12.50%,"3,080",17.70%,900,$3.30 
SC,"Aiken County, South Carolina",45003,2019,10.00%,"16,810",13.90%,"5,100",$2.93 
SC,"Allendale County, South Carolina",45005,2019,13.40%,"1,210",29.40%,500,$2.96 
SC,"Anderson County, South Carolina",45007,2019,11.00%,"21,850",13.50%,"6,130",$2.90 
SC,"Bamberg County, South Carolina",45009,2019,13.30%,"1,910",26.00%,750,$3.03 
SC,"Barnwell County, South Carolina",45011,2019,16.50%,"3,520",27.30%,"1,410",$2.80 
SC,"Beaufort County, South Carolina",45013,2019,8.10%,"15,060",11.20%,"3,960",$3.71 
SC,"Berkeley County, South Carolina",45015,2019,8.70%,"18,790",11.30%,"5,810",$3.28 
SC,"Calhoun County, South Carolina",45017,2019,12.00%,"1,760",18.70%,530,$3.07 
SC,"Charleston County, South Carolina",45019,2019,9.20%,"36,890",11.10%,"8,800",$3.62 
SC,"Cherokee County, South Carolina",45021,2019,12.70%,"7,250",16.10%,"2,140",$2.67 
SC,"Chester County, South Carolina",45023,2019,12.20%,"3,940",18.50%,"1,340",$2.87 
SC,"Chesterfield County, South Carolina",45025,2019,12.30%,"5,650",19.10%,"1,950",$2.80 
SC,"Clarendon County, South Carolina",45027,2019,13.70%,"4,660",23.40%,"1,550",$2.83 
SC,"Colleton County, South Carolina",45029,2019,11.50%,"4,310",20.00%,"1,690",$3.01 
SC,"Darlington County, South Carolina",45031,2019,12.40%,"8,310",18.80%,"2,830",$2.93 
SC,"Dillon County, South Carolina",45033,2019,17.00%,"5,220",25.30%,"1,980",$2.82 
SC,"Dorchester County, South Carolina",45035,2019,8.70%,"13,820",11.00%,"4,330",$3.31 
SC,"Edgefield County, South Carolina",45037,2019,10.20%,"2,740",15.30%,750,$3.04 
SC,"Fairfield County, South Carolina",45039,2019,11.30%,"2,550",21.00%,920,$3.18 
SC,"Florence County, South Carolina",45041,2019,10.80%,"15,000",16.20%,"5,350",$2.77 
SC,"Georgetown County, South Carolina",45043,2019,11.10%,"6,900",19.10%,"2,220",$3.45 
SC,"Greenville County, South Carolina",45045,2019,9.00%,"45,610",9.40%,"11,030",$3.17 
SC,"Greenwood County, South Carolina",45047,2019,12.30%,"8,630",19.30%,"3,120",$2.85 
SC,"Hampton County, South Carolina",45049,2019,10.00%,"1,970",18.80%,800,$3.49 
SC,"Horry County, South Carolina",45051,2019,11.70%,"38,990",16.30%,"9,940",$3.07 
SC,"Jasper County, South Carolina",45053,2019,9.60%,"2,760",16.90%,"1,010",$3.45 
SC,"Kershaw County, South Carolina",45055,2019,9.90%,"6,470",13.20%,"2,020",$3.05 
SC,"Lancaster County, South Carolina",45057,2019,9.10%,"8,440",11.90%,"2,390",$2.97 
SC,"Laurens County, South Carolina",45059,2019,13.40%,"8,950",18.30%,"2,700",$2.57 
SC,"Lee County, South Carolina",45061,2019,12.50%,"2,180",25.00%,850,$2.85 
SC,"Lexington County, South Carolina",45063,2019,9.10%,"26,520",10.80%,"7,310",$3.02 
SC,"McCormick County, South Carolina",45065,2019,10.50%,"1,000",22.90%,270,$2.97 
SC,"Marion County, South Carolina",45067,2019,12.70%,"3,960",20.90%,"1,510",$2.77 
SC,"Marlboro County, South Carolina",45069,2019,15.50%,"4,140",24.70%,"1,360",$2.70 
SC,"Newberry County, South Carolina",45071,2019,10.40%,"3,990",15.40%,"1,280",$2.77 
SC,"Oconee County, South Carolina",45073,2019,12.90%,"9,990",15.90%,"2,480",$2.67 
SC,"Orangeburg County, South Carolina",45075,2019,12.40%,"10,880",23.10%,"4,480",$2.63 
SC,"Pickens County, South Carolina",45077,2019,11.20%,"13,840",10.10%,"2,400",$3.03 
SC,"Richland County, South Carolina",45079,2019,9.40%,"38,620",14.00%,"12,440",$3.23 
SC,"Saluda County, South Carolina",45081,2019,9.20%,"1,860",13.10%,580,$3.12 
SC,"Spartanburg County, South Carolina",45083,2019,10.10%,"31,090",12.80%,"9,200",$2.87 
SC,"Sumter County, South Carolina",45085,2019,11.60%,"12,380",18.50%,"4,790",$2.86 
SC,"Union County, South Carolina",45087,2019,13.80%,"3,790",21.60%,"1,270",$2.89 
SC,"Williamsburg County, South Carolina",45089,2019,13.50%,"4,240",23.00%,"1,530",$3.05 
SC,"York County, South Carolina",45091,2019,7.90%,"21,120",8.70%,"5,660",$3.19 
SD,"Aurora County, South Dakota",46003,2019,7.20%,200,11.50%,90,$3.24 
SD,"Beadle County, South Dakota",46005,2019,11.20%,"2,060",18.20%,900,$3.22 
SD,"Bennett County, South Dakota",46007,2019,20.30%,700,28.90%,350,$3.20 
SD,"Bon Homme County, South Dakota",46009,2019,9.80%,680,15.70%,210,$3.25 
SD,"Brookings County, South Dakota",46011,2019,9.50%,"3,290",12.80%,900,$3.45 
SD,"Brown County, South Dakota",46013,2019,9.40%,"3,650",13.70%,"1,250",$3.33 
SD,"Brule County, South Dakota",46015,2019,11.50%,610,17.50%,230,$3.39 
SD,"Buffalo County, South Dakota",46017,2019,23.50%,480,29.60%,230,$3.41 
SD,"Butte County, South Dakota",46019,2019,10.60%,"1,080",15.00%,380,$3.33 
SD,"Campbell County, South Dakota",46021,2019,7.00%,100,17.70%,60,$3.28 
SD,"Charles Mix County, South Dakota",46023,2019,13.00%,"1,210",19.90%,550,$3.27 
SD,"Clark County, South Dakota",46025,2019,9.50%,350,14.40%,140,$3.26 
SD,"Clay County, South Dakota",46027,2019,11.80%,"1,640",16.00%,380,$3.17 
SD,"Codington County, South Dakota",46029,2019,10.70%,"3,010",15.90%,"1,060",$3.28 
SD,"Corson County, South Dakota",46031,2019,23.50%,980,33.20%,500,$3.17 
SD,"Custer County, South Dakota",46033,2019,11.20%,980,22.30%,310,$3.29 
SD,"Davison County, South Dakota",46035,2019,11.40%,"2,260",17.50%,770,$3.24 
SD,"Day County, South Dakota",46037,2019,11.90%,650,19.60%,240,$3.31 
SD,"Deuel County, South Dakota",46039,2019,9.20%,400,15.30%,160,$3.21 
SD,"Dewey County, South Dakota",46041,2019,19.70%,"1,150",28.60%,620,$3.19 
SD,"Douglas County, South Dakota",46043,2019,8.00%,230,11.20%,80,$3.33 
SD,"Edmunds County, South Dakota",46045,2019,6.40%,250,10.10%,100,$3.32 
SD,"Fall River County, South Dakota",46047,2019,13.10%,880,22.10%,260,$3.27 
SD,"Faulk County, South Dakota",46049,2019,10.80%,250,13.20%,70,$3.34 
SD,"Grant County, South Dakota",46051,2019,8.80%,630,14.00%,220,$3.31 
SD,"Gregory County, South Dakota",46053,2019,11.40%,480,17.30%,170,$3.38 
SD,"Haakon County, South Dakota",46055,2019,10.10%,200,18.10%,100,$3.27 
SD,"Hamlin County, South Dakota",46057,2019,6.30%,380,11.50%,220,$3.36 
SD,"Hand County, South Dakota",46059,2019,9.60%,310,13.10%,90,$3.23 
SD,"Hanson County, South Dakota",46061,2019,8.30%,280,13.90%,150,$3.32 
SD,"Harding County, South Dakota",46063,2019,8.40%,110,10.70%,30,$3.48 
SD,"Hughes County, South Dakota",46065,2019,9.80%,"1,730",15.90%,650,$3.21 
SD,"Hutchinson County, South Dakota",46067,2019,9.70%,710,14.20%,260,$3.27 
SD,"Hyde County, South Dakota",46069,2019,9.20%,120,14.60%,40,$3.18 
SD,"Jackson County, South Dakota",46071,2019,23.40%,770,33.90%,350,$3.27 
SD,"Jerauld County, South Dakota",46073,2019,8.90%,180,11.80%,50,$3.22 
SD,"Jones County, South Dakota",46075,2019,9.80%,80,15.10%,20,$3.20 
SD,"Kingsbury County, South Dakota",46077,2019,8.20%,410,12.40%,140,$3.32 
SD,"Lake County, South Dakota",46079,2019,10.30%,"1,310",16.30%,430,$3.19 
SD,"Lawrence County, South Dakota",46081,2019,11.10%,"2,840",15.80%,710,$3.46 
SD,"Lincoln County, South Dakota",46083,2019,5.90%,"3,320",9.40%,"1,500",$3.17 
SD,"Lyman County, South Dakota",46085,2019,14.40%,550,22.20%,250,$3.22 
SD,"McCook County, South Dakota",46087,2019,8.70%,480,12.80%,190,$3.17 
SD,"McPherson County, South Dakota",46089,2019,11.50%,260,17.60%,90,$3.32 
SD,"Marshall County, South Dakota",46091,2019,8.70%,420,12.90%,170,$3.34 
SD,"Meade County, South Dakota",46093,2019,8.30%,"2,310",13.00%,840,$3.09 
SD,"Mellette County, South Dakota",46095,2019,25.00%,510,34.00%,220,$3.40 
SD,"Miner County, South Dakota",46097,2019,8.50%,190,13.30%,70,$3.33 
SD,"Minnehaha County, South Dakota",46099,2019,9.00%,"16,960",13.80%,"6,600",$3.16 
SD,"Moody County, South Dakota",46101,2019,10.10%,660,15.40%,260,$3.19 
SD,"Oglala Lakota County, South Dakota",46102,2019,27.70%,"3,970",35.70%,"1,900",$3.12 
SD,"Pennington County, South Dakota",46103,2019,11.00%,"12,140",18.10%,"4,650",$3.28 
SD,"Perkins County, South Dakota",46105,2019,9.60%,280,12.90%,80,$3.51 
SD,"Potter County, South Dakota",46107,2019,8.20%,190,15.20%,80,$3.19 
SD,"Roberts County, South Dakota",46109,2019,13.40%,"1,370",23.00%,640,$3.34 
SD,"Sanborn County, South Dakota",46111,2019,9.00%,210,15.10%,90,$3.21 
SD,"Spink County, South Dakota",46115,2019,9.20%,600,15.60%,250,$3.27 
SD,"Stanley County, South Dakota",46117,2019,6.70%,200,10.30%,70,$3.21 
SD,"Sully County, South Dakota",46119,2019,7.00%,90,11.70%,30,$3.15 
SD,"Todd County, South Dakota",46121,2019,27.50%,"2,810",34.40%,"1,460",$3.40 
SD,"Tripp County, South Dakota",46123,2019,11.60%,630,20.40%,260,$3.34 
SD,"Turner County, South Dakota",46125,2019,9.50%,790,14.40%,290,$3.17 
SD,"Union County, South Dakota",46127,2019,8.70%,"1,340",13.80%,510,$3.17 
SD,"Walworth County, South Dakota",46129,2019,10.90%,590,15.70%,200,$3.30 
SD,"Yankton County, South Dakota",46135,2019,10.60%,"2,400",15.30%,730,$3.21 
SD,"Ziebach County, South Dakota",46137,2019,22.80%,640,32.10%,270,$3.26 
TN,"Anderson County, Tennessee",47001,2019,15.40%,"11,740",16.90%,"2,720",$3.24 
TN,"Bedford County, Tennessee",47003,2019,12.90%,"6,240",14.20%,"1,750",$3.07 
TN,"Benton County, Tennessee",47005,2019,17.70%,"2,860",20.60%,650,$3.05 
TN,"Bledsoe County, Tennessee",47007,2019,19.60%,"2,910",24.70%,700,$3.33 
TN,"Blount County, Tennessee",47009,2019,11.70%,"15,190",12.10%,"3,210",$3.35 
TN,"Bradley County, Tennessee",47011,2019,14.50%,"15,360",15.70%,"3,670",$3.32 
TN,"Campbell County, Tennessee",47013,2019,19.00%,"7,560",22.70%,"1,860",$3.14 
TN,"Cannon County, Tennessee",47015,2019,14.00%,"1,980",16.60%,500,$3.19 
TN,"Carroll County, Tennessee",47017,2019,16.30%,"4,540",19.90%,"1,180",$3.00 
TN,"Carter County, Tennessee",47019,2019,18.00%,"10,130",21.10%,"2,230",$3.33 
TN,"Cheatham County, Tennessee",47021,2019,11.30%,"4,540",9.80%,870,$3.24 
TN,"Chester County, Tennessee",47023,2019,12.80%,"2,200",14.70%,570,$2.97 
TN,"Claiborne County, Tennessee",47025,2019,18.20%,"5,790",21.60%,"1,300",$3.03 
TN,"Clay County, Tennessee",47027,2019,19.20%,"1,470",21.30%,330,$3.09 
TN,"Cocke County, Tennessee",47029,2019,19.10%,"6,800",25.20%,"1,840",$3.15 
TN,"Coffee County, Tennessee",47031,2019,13.90%,"7,670",15.10%,"2,000",$3.10 
TN,"Crockett County, Tennessee",47033,2019,14.10%,"2,030",17.50%,600,$3.00 
TN,"Cumberland County, Tennessee",47035,2019,15.00%,"8,860",17.80%,"1,870",$3.38 
TN,"Davidson County, Tennessee",47037,2019,11.50%,"79,290",14.20%,"20,570",$3.45 
TN,"Decatur County, Tennessee",47039,2019,15.00%,"1,760",18.10%,450,$2.99 
TN,"DeKalb County, Tennessee",47041,2019,15.80%,"3,140",18.50%,800,$3.21 
TN,"Dickson County, Tennessee",47043,2019,13.00%,"6,820",13.40%,"1,650",$2.99 
TN,"Dyer County, Tennessee",47045,2019,16.40%,"6,150",18.60%,"1,670",$3.12 
TN,"Fayette County, Tennessee",47047,2019,11.10%,"4,470",16.20%,"1,280",$3.24 
TN,"Fentress County, Tennessee",47049,2019,17.70%,"3,220",20.30%,780,$3.17 
TN,"Franklin County, Tennessee",47051,2019,14.00%,"5,840",15.10%,"1,280",$3.15 
TN,"Gibson County, Tennessee",47053,2019,14.10%,"6,960",17.10%,"2,030",$3.04 
TN,"Giles County, Tennessee",47055,2019,13.70%,"4,020",15.60%,950,$3.07 
TN,"Grainger County, Tennessee",47057,2019,16.20%,"3,740",18.70%,880,$3.05 
TN,"Greene County, Tennessee",47059,2019,16.40%,"11,320",20.10%,"2,680",$3.01 
TN,"Grundy County, Tennessee",47061,2019,18.30%,"2,440",20.90%,600,$3.31 
TN,"Hamblen County, Tennessee",47063,2019,14.90%,"9,550",16.40%,"2,450",$2.95 
TN,"Hamilton County, Tennessee",47065,2019,11.90%,"43,030",13.70%,"10,290",$3.40 
TN,"Hancock County, Tennessee",47067,2019,21.80%,"1,440",27.40%,380,$3.03 
TN,"Hardeman County, Tennessee",47069,2019,14.20%,"3,620",19.80%,960,$2.83 
TN,"Hardin County, Tennessee",47071,2019,16.00%,"4,110",18.70%,990,$3.04 
TN,"Hawkins County, Tennessee",47073,2019,17.00%,"9,600",21.90%,"2,520",$3.25 
TN,"Haywood County, Tennessee",47075,2019,14.50%,"2,560",22.50%,900,$3.03 
TN,"Henderson County, Tennessee",47077,2019,15.80%,"4,410",17.70%,"1,130",$3.02 
TN,"Henry County, Tennessee",47079,2019,16.40%,"5,310",22.00%,"1,470",$3.07 
TN,"Hickman County, Tennessee",47081,2019,15.20%,"3,760",17.10%,900,$3.21 
TN,"Houston County, Tennessee",47083,2019,15.10%,"1,230",18.50%,320,$3.16 
TN,"Humphreys County, Tennessee",47085,2019,14.90%,"2,740",16.60%,640,$3.03 
TN,"Jackson County, Tennessee",47087,2019,17.60%,"2,060",21.20%,450,$3.09 
TN,"Jefferson County, Tennessee",47089,2019,13.70%,"7,380",15.60%,"1,670",$3.29 
TN,"Johnson County, Tennessee",47091,2019,17.80%,"3,170",23.30%,700,$3.28 
TN,"Knox County, Tennessee",47093,2019,12.30%,"56,560",12.00%,"11,730",$3.35 
TN,"Lake County, Tennessee",47095,2019,20.50%,"1,520",28.00%,300,$2.86 
TN,"Lauderdale County, Tennessee",47097,2019,17.30%,"4,500",23.40%,"1,400",$2.88 
TN,"Lawrence County, Tennessee",47099,2019,15.30%,"6,620",17.40%,"1,900",$3.02 
TN,"Lewis County, Tennessee",47101,2019,16.00%,"1,930",19.90%,520,$3.16 
TN,"Lincoln County, Tennessee",47103,2019,13.80%,"4,670",16.40%,"1,240",$3.06 
TN,"Loudon County, Tennessee",47105,2019,11.20%,"5,860",12.40%,"1,280",$3.03 
TN,"McMinn County, Tennessee",47107,2019,16.10%,"8,550",18.60%,"2,090",$3.28 
TN,"McNairy County, Tennessee",47109,2019,16.50%,"4,270",19.10%,"1,080",$2.90 
TN,"Macon County, Tennessee",47111,2019,15.10%,"3,590",15.20%,880,$3.00 
TN,"Madison County, Tennessee",47113,2019,12.90%,"12,630",19.50%,"4,290",$2.98 
TN,"Marion County, Tennessee",47115,2019,15.50%,"4,440",17.10%,"1,030",$3.20 
TN,"Marshall County, Tennessee",47117,2019,13.20%,"4,350",14.70%,"1,150",$3.09 
TN,"Maury County, Tennessee",47119,2019,10.70%,"9,830",11.10%,"2,390",$3.22 
TN,"Meigs County, Tennessee",47121,2019,15.50%,"1,880",18.40%,460,$3.32 
TN,"Monroe County, Tennessee",47123,2019,15.40%,"7,110",18.60%,"1,850",$3.23 
TN,"Montgomery County, Tennessee",47125,2019,12.40%,"24,770",14.20%,"7,640",$3.21 
TN,"Moore County, Tennessee",47127,2019,10.40%,660,9.40%,120,$3.09 
TN,"Morgan County, Tennessee",47129,2019,17.20%,"3,700",20.80%,870,$3.36 
TN,"Obion County, Tennessee",47131,2019,17.60%,"5,350",21.90%,"1,460",$2.94 
TN,"Overton County, Tennessee",47133,2019,14.50%,"3,190",15.60%,760,$3.16 
TN,"Perry County, Tennessee",47135,2019,19.20%,"1,530",23.90%,420,$3.05 
TN,"Pickett County, Tennessee",47137,2019,17.00%,860,23.00%,210,$3.08 
TN,"Polk County, Tennessee",47139,2019,14.40%,"2,430",16.10%,540,$3.15 
TN,"Putnam County, Tennessee",47141,2019,14.50%,"11,210",15.00%,"2,430",$3.12 
TN,"Rhea County, Tennessee",47143,2019,17.00%,"5,560",21.00%,"1,590",$3.31 
TN,"Roane County, Tennessee",47145,2019,14.00%,"7,450",14.80%,"1,480",$3.27 
TN,"Robertson County, Tennessee",47147,2019,11.30%,"7,910",12.50%,"2,130",$3.08 
TN,"Rutherford County, Tennessee",47149,2019,9.90%,"31,360",10.00%,"7,850",$3.24 
TN,"Scott County, Tennessee",47151,2019,19.60%,"4,310",22.40%,"1,190",$3.14 
TN,"Sequatchie County, Tennessee",47153,2019,17.50%,"2,590",22.40%,680,$3.30 
TN,"Sevier County, Tennessee",47155,2019,13.90%,"13,450",15.30%,"3,050",$3.39 
TN,"Shelby County, Tennessee",47157,2019,12.40%,"115,980",19.80%,"46,670",$3.20 
TN,"Smith County, Tennessee",47159,2019,14.40%,"2,840",16.20%,740,$3.21 
TN,"Stewart County, Tennessee",47161,2019,14.70%,"1,970",16.60%,480,$3.12 
TN,"Sullivan County, Tennessee",47163,2019,15.30%,"24,060",18.50%,"5,660",$3.25 
TN,"Sumner County, Tennessee",47165,2019,10.30%,"18,980",10.00%,"4,370",$3.30 
TN,"Tipton County, Tennessee",47167,2019,12.20%,"7,490",15.10%,"2,290",$3.25 
TN,"Trousdale County, Tennessee",47169,2019,11.20%,"1,150",11.30%,220,$3.30 
TN,"Unicoi County, Tennessee",47171,2019,17.00%,"3,040",19.20%,590,$3.20 
TN,"Union County, Tennessee",47173,2019,16.70%,"3,260",19.80%,840,$3.29 
TN,"Van Buren County, Tennessee",47175,2019,16.90%,970,19.50%,210,$3.18 
TN,"Warren County, Tennessee",47177,2019,17.40%,"7,080",22.10%,"2,130",$2.94 
TN,"Washington County, Tennessee",47179,2019,14.30%,"18,250",14.90%,"3,670",$3.25 
TN,"Wayne County, Tennessee",47181,2019,15.90%,"2,660",19.30%,590,$2.96 
TN,"Weakley County, Tennessee",47183,2019,15.70%,"5,270",19.10%,"1,240",$2.92 
TN,"White County, Tennessee",47185,2019,14.30%,"3,840",16.10%,960,$3.04 
TN,"Williamson County, Tennessee",47187,2019,6.50%,"14,580",3.40%,"2,120",$3.74 
TN,"Wilson County, Tennessee",47189,2019,9.50%,"13,030",9.20%,"2,990",$3.35 
TX,"Anderson County, Texas",48001,2019,14.50%,"8,400",22.10%,"2,490",$2.84 
TX,"Andrews County, Texas",48003,2019,9.80%,"1,760",13.20%,750,$2.94 
TX,"Angelina County, Texas",48005,2019,17.30%,"15,090",24.60%,"5,520",$2.84 
TX,"Aransas County, Texas",48007,2019,18.20%,"4,450",26.50%,"1,220",$3.01 
TX,"Archer County, Texas",48009,2019,14.20%,"1,240",19.50%,370,$2.96 
TX,"Armstrong County, Texas",48011,2019,12.20%,240,17.90%,80,$3.08 
TX,"Atascosa County, Texas",48013,2019,12.40%,"6,140",17.80%,"2,430",$2.63 
TX,"Austin County, Texas",48015,2019,13.40%,"4,000",19.00%,"1,350",$3.04 
TX,"Bailey County, Texas",48017,2019,10.90%,770,15.20%,310,$3.00 
TX,"Bandera County, Texas",48019,2019,16.00%,"3,540",25.20%,960,$3.74 
TX,"Bastrop County, Texas",48021,2019,12.10%,"10,230",16.80%,"3,630",$3.13 
TX,"Baylor County, Texas",48023,2019,16.30%,580,17.20%,130,$2.95 
TX,"Bee County, Texas",48025,2019,16.60%,"5,400",24.00%,"1,650",$2.74 
TX,"Bell County, Texas",48027,2019,15.10%,"52,720",22.40%,"21,660",$2.65 
TX,"Bexar County, Texas",48029,2019,13.90%,"270,950",19.20%,"96,500",$2.78 
TX,"Blanco County, Texas",48031,2019,13.10%,"1,500",18.50%,390,$2.99 
TX,"Borden County, Texas",48033,2019,13.20%,80,22.00%,40,$2.96 
TX,"Bosque County, Texas",48035,2019,16.50%,"3,010",24.60%,960,$2.78 
TX,"Bowie County, Texas",48037,2019,16.20%,"15,100",24.20%,"5,360",$2.81 
TX,"Brazoria County, Texas",48039,2019,11.40%,"41,090",15.80%,"15,070",$2.85 
TX,"Brazos County, Texas",48041,2019,15.50%,"34,500",18.60%,"8,540",$2.78 
TX,"Brewster County, Texas",48043,2019,15.60%,"1,440",16.50%,290,$3.02 
TX,"Briscoe County, Texas",48045,2019,15.80%,230,17.90%,40,$2.88 
TX,"Brooks County, Texas",48047,2019,22.00%,"1,570",33.30%,630,$2.52 
TX,"Brown County, Texas",48049,2019,15.00%,"5,670",20.30%,"1,700",$2.77 
TX,"Burleson County, Texas",48051,2019,13.70%,"2,470",20.30%,820,$2.81 
TX,"Burnet County, Texas",48053,2019,13.80%,"6,430",18.50%,"1,850",$2.97 
TX,"Caldwell County, Texas",48055,2019,14.80%,"6,230",20.50%,"2,080",$3.06 
TX,"Calhoun County, Texas",48057,2019,14.10%,"3,050",19.50%,"1,040",$2.89 
TX,"Callahan County, Texas",48059,2019,15.00%,"2,080",20.30%,630,$2.89 
TX,"Cameron County, Texas",48061,2019,17.50%,"73,730",25.70%,"33,380",$2.37 
TX,"Camp County, Texas",48063,2019,16.20%,"2,080",25.20%,850,$2.84 
TX,"Carson County, Texas",48065,2019,12.20%,730,17.20%,250,$3.05 
TX,"Cass County, Texas",48067,2019,17.50%,"5,270",27.40%,"1,860",$2.89 
TX,"Castro County, Texas",48069,2019,11.80%,900,16.30%,360,$3.16 
TX,"Chambers County, Texas",48071,2019,12.80%,"5,300",18.40%,"2,140",$2.94 
TX,"Cherokee County, Texas",48073,2019,15.00%,"7,840",21.50%,"2,860",$2.82 
TX,"Childress County, Texas",48075,2019,16.10%,"1,170",16.30%,210,$3.06 
TX,"Clay County, Texas",48077,2019,15.50%,"1,610",20.90%,440,$2.95 
TX,"Cochran County, Texas",48079,2019,16.90%,490,23.00%,180,$3.08 
TX,"Coke County, Texas",48081,2019,15.50%,510,20.70%,140,$2.85 
TX,"Coleman County, Texas",48083,2019,16.10%,"1,340",19.70%,350,$2.87 
TX,"Collin County, Texas",48085,2019,11.10%,"107,700",13.30%,"34,000",$3.25 
TX,"Collingsworth County, Texas",48087,2019,15.40%,460,24.30%,180,$3.01 
TX,"Colorado County, Texas",48089,2019,11.70%,"2,480",18.10%,900,$2.72 
TX,"Comal County, Texas",48091,2019,12.20%,"17,230",15.90%,"5,110",$3.15 
TX,"Comanche County, Texas",48093,2019,14.10%,"1,910",19.70%,590,$2.88 
TX,"Concho County, Texas",48095,2019,13.00%,420,21.40%,110,$2.78 
TX,"Cooke County, Texas",48097,2019,14.70%,"5,880",21.50%,"2,050",$3.07 
TX,"Coryell County, Texas",48099,2019,16.30%,"12,230",22.80%,"3,980",$2.75 
TX,"Cottle County, Texas",48101,2019,23.10%,380,34.50%,180,$2.99 
TX,"Crane County, Texas",48103,2019,8.30%,400,13.00%,190,$2.93 
TX,"Crockett County, Texas",48105,2019,12.40%,430,22.30%,190,$2.59 
TX,"Crosby County, Texas",48107,2019,16.60%,970,23.90%,380,$3.08 
TX,"Culberson County, Texas",48109,2019,19.00%,420,34.60%,220,$2.95 
TX,"Dallam County, Texas",48111,2019,12.90%,940,16.90%,390,$2.86 
TX,"Dallas County, Texas",48113,2019,14.00%,"364,840",20.30%,"139,800",$2.99 
TX,"Dawson County, Texas",48115,2019,18.50%,"2,370",26.00%,860,$3.05 
TX,"Deaf Smith County, Texas",48117,2019,12.70%,"2,380",17.50%,"1,030",$3.04 
TX,"Delta County, Texas",48119,2019,18.10%,950,27.40%,340,$2.78 
TX,"Denton County, Texas",48121,2019,11.30%,"93,820",13.80%,"28,860",$3.13 
TX,"DeWitt County, Texas",48123,2019,14.80%,"3,010",19.20%,880,$2.67 
TX,"Dickens County, Texas",48125,2019,18.10%,400,22.70%,100,$3.10 
TX,"Dimmit County, Texas",48127,2019,20.10%,"2,100",30.10%,920,$2.38 
TX,"Donley County, Texas",48129,2019,15.60%,520,23.70%,160,$3.11 
TX,"Duval County, Texas",48131,2019,17.20%,"1,930",26.00%,760,$2.74 
TX,"Eastland County, Texas",48133,2019,17.80%,"3,260",24.60%,940,$2.87 
TX,"Ector County, Texas",48135,2019,11.50%,"18,420",15.00%,"7,280",$2.81 
TX,"Edwards County, Texas",48137,2019,13.10%,250,24.00%,70,$2.49 
TX,"Ellis County, Texas",48139,2019,11.50%,"20,050",16.80%,"7,840",$2.96 
TX,"El Paso County, Texas",48141,2019,14.60%,"121,760",20.80%,"47,770",$2.90 
TX,"Erath County, Texas",48143,2019,14.80%,"6,200",18.20%,"1,590",$2.89 
TX,"Falls County, Texas",48145,2019,19.10%,"3,310",30.40%,"1,120",$2.66 
